,Wavelength (nm),intensity,reference,reflectance,absorption
0,900.4884167037656,-30,7360,,
1,903.1154728417017,141,8200,0.017195121951219514,1.7645947397283368
2,905.7406098573225,111,8972,0.012371823450735621,1.9075662861242728
3,907.0524586942647,30,9280,0.003232758620689655,2.4904267214991997
4,909.6747170264126,205,9844,0.020824867939861845,1.6814177439750106
5,912.2950562362453,218,10296,0.021173271173271172,1.6742120402917255
6,913.6045061702933,144,10528,0.013677811550151976,1.8639833841746307
7,916.2219666966531,18,10996,0.001636958894143325,2.7859622260681247
8,918.8375081006976,173,11520,0.015017361111111112,1.8234063759583978
9,921.4511303824268,304,12180,0.02495894909688013,1.6027737046881028
10,922.7572218524232,111,12660,0.008767772511848342,2.057110726894679
11,925.3679654506795,318,13632,0.023327464788732395,1.6321324574381921
12,927.9767899266205,11,14692,0.0007487067791995644,3.125688234515031
13,929.2804824937228,245,15240,0.016076115485564306,1.793818882639049
14,931.886428286191,276,16528,0.01669893514036786,1.7773112221103275
15,934.4904549563439,397,17932,0.02213919250501896,1.6548382234306391
16,937.0925625041814,309,19488,0.015855911330049263,1.7998087915279466
17,938.392896607232,420,20272,0.020718232044198894,1.6836473071414657
18,940.9921254715968,297,21728,0.01366899852724595,1.8642633032831952
19,943.5894352136461,261,23180,0.011259706643658326,1.9484729242892962
20,944.8873704138026,499,23908,0.02087167475322068,1.6804427015382541
21,947.4818014723792,372,25288,0.014710534640936412,1.832371542949626
22,950.0743134086404,528,26612,0.01984067338042988,1.7024435922401993
23,952.6649062225864,591,27856,0.021216255025847213,1.6733312728920007
24,953.9594829586913,439,28460,0.015425158116654954,1.811770375506144
25,956.5471970891642,475,29636,0.01602780402213524,1.795125976485506
26,959.1329920973221,570,30808,0.018501687873279667,1.7327886499421834
27,961.7168679831648,576,32048,0.01797304043934099,1.7453784485262889
28,963.0080862552177,591,32728,0.018057932045954534,1.7433319856090619
29,965.5890834575874,633,34084,0.01857176387747917,1.731146846616877
30,968.1681615376418,893,35412,0.0252174404156783,1.598298996659038
31,969.4569809068007,846,36068,0.023455694798713542,1.629751697963971
32,972.0331803033823,730,37376,0.01953125,1.7092699609758308
33,974.6074605776485,770,38656,0.019919288079470198,1.7007261874325372
34,977.1798217295996,831,39932,0.020810377641991385,1.681720038656952
35,978.4652826347067,828,40548,0.020420242675347738,1.689939101037641
36,981.0347651031848,869,41728,0.02082534509202454,1.681407793267141
37,983.6023284493476,893,42936,0.020798397615054965,1.6819701233904325
38,984.8853904515607,906,43548,0.020804629374483328,1.6818400165713683
39,987.4500751142507,898,44624,0.020123700250986018,1.6962921602546703
40,990.0128406546253,944,45628,0.020689050582975366,1.6842594385771594
41,992.5736870726846,1045,46548,0.022449944143679644,1.6487847352006084
42,993.8533906108461,1087,46972,0.02314144596781061,1.635609508123182
43,996.4113583454325,999,47732,0.020929355568591303,1.6792441437259802
44,998.9674069577037,1072,48484,0.022110386931771305,1.6554036572013506
45,1000.244711592971,969,48860,0.019832173557101925,1.7026296855866525
46,1002.7978815217693,1112,49508,0.022461016401389675,1.6485705950234784
