,Wavelength (nm),intensity,reference,reflectance,absorption
0,901.1453606559668,31235,9880,3.1614372469635628,-0.4998845656944124
1,903.771937013324,35826,11044,3.243933357479174,-0.5110719235981979
2,906.396594248366,39306,12064,3.2581233421750664,-0.5129675212898847
3,909.0193323610927,42324,12940,3.2707882534775887,-0.5146524293824328
4,911.6401513515042,45000,13632,3.301056338028169,-0.5186529363527188
5,912.9498411758417,46212,13972,3.307472087031205,-0.5194961877047468
6,915.5677814827802,48709,14708,3.3117351101441392,-0.5200555923630394
7,918.1838026674036,51440,15496,3.3195663397005677,-0.5210813522051112
8,920.7979047297116,54520,16344,3.33578071463534,-0.5231974935382447
9,923.4100876697042,58060,17608,3.297364834166288,-0.5181670019503634
10,926.0203514873817,62029,18876,3.286130536130536,-0.5166848110756666
11,928.6286961827441,66490,20300,3.275369458128079,-0.5152602950381778
12,929.9321488595568,69084,21012,3.287835522558538,-0.5169100833716879
13,932.5376148714462,74348,22776,3.2643133122585177,-0.5137918361279991
14,935.1411617610203,80451,24664,3.2618796626662343,-0.5134679349985452
15,937.7427895282791,86818,26680,3.254047976011994,-0.512423951662818
16,940.3424981732226,93549,28660,3.264096301465457,-0.5137629633716767
17,942.9402876958508,100590,30616,3.285536974131173,-0.5166063589320395
18,945.5361580961638,107154,32580,3.288950276243094,-0.5170573076825689
19,946.833373625452,110503,33500,3.298597014925373,-0.5183292616246447
20,949.4263653422921,116784,35332,3.305332276689686,-0.5192151245415373
21,952.017437936817,122936,37020,3.3207995678011883,-0.5212426638474652
22,954.6065914090266,128883,38664,3.3334109248913717,-0.5228888544383298
23,957.1938257589209,135031,40260,3.353974167908594,-0.5255597133750293
24,959.7791409864998,140879,41848,3.3664452303574843,-0.5271715532025946
25,962.3625370917636,147267,43560,3.380785123966942,-0.5290175687424066
26,963.6535154735272,150348,44468,3.381038049833588,-0.5290500582960204
27,966.234032895318,156444,46264,3.3815493688397025,-0.529115732278336
28,968.8126311947937,162818,48032,3.38978181212525,-0.5301717451530635
29,971.389310371954,169506,49776,3.4053760848601735,-0.5321650817583827
30,973.964070426799,175805,51496,3.413954481901507,-0.5332577263889121
31,976.5369113593288,182420,53188,3.429720989696924,-0.535258791307019
32,979.1078331695433,188552,54820,3.439474644290405,-0.5364921121908095
33,981.6768358574425,194693,56376,3.45347310912445,-0.5382560786701422
34,982.9606175305239,197605,57184,3.4555994683827644,-0.5385233985198693
35,985.5267415349502,203200,58792,3.456252551367533,-0.5386054692402908
