,Wavelength (nm),S1_1,S1_2,S1_3,S1_4,S1_5,S2_1,S2_2,S2_3,S2_4,S2_5,S3_1,S3_2,S3_3,S3_4,S3_5,S4_1,S4_2,S4_3,S4_4,S4_5,S5_1,S5_2,S5_3,S5_4,S5_5,S6_1,S6_2,S6_3,S6_4,S6_5,S7_1,S7_2,S7_3,S7_4,S7_5
10,941.0,-0.0065435373399582945,-0.013618325373875771,-0.009737942630134262,-0.010074976628664625,-0.010817552165011098,-0.0055776993525621585,-0.009361715217427695,-0.011470254617707985,-0.011891747907183873,-0.01254972904384847,-0.012226746454277227,-0.012031276166797313,-0.007359382618912514,-0.011367232041674896,-0.009261537090300292,-0.010956341426628241,-0.008623096914921972,-0.012198593828299664,-0.01609832235738933,-0.015576512980286061,-0.011213848364933119,-0.015781870543315056,-0.005283168010830535,-0.006964489916519009,-0.005205133153939916,-0.010035816251706768,-0.011513878272418093,-0.008650058540942003,-0.002076032918823835,-0.004163143333294738,-0.009282767608289184,-0.003140826481250564,-0.009410915374943884,-0.007385307394638543,-0.005605911263308134
11,945.0,-0.010048601979504902,-0.01010216562621051,-0.005858392691454892,-0.006628951660290109,-0.008336911123036377,-0.009319268769713677,-0.013335208712807101,-0.009709242120651756,-0.015465155731259918,-0.01592561074970759,-0.0162801728817355,-0.006274958287809369,-0.010579929792050347,-0.008984669629103454,-0.011038637958569669,-0.004751205714337198,-0.01817349028071087,-0.011474389018651025,-0.01128173168713479,-0.007136824828874893,-0.012299125414541711,-0.008406491561173304,-0.013352936132591602,-0.0121063627942651,-0.005122882273380675,-0.012906510568641182,-0.008487486106017164,-0.008786716021738283,-0.0037025968962619616,-0.005685472017069413,-0.004684825868687616,-0.010328441382487674,-0.016988680477644715,-0.006893055167985102,-0.009932406456104614
12,950.0,-0.010769510201875547,-0.006119902038830839,-0.008024287292021386,-0.007884365427256238,-0.008048367936705282,-0.010602354424287372,-0.010367098536412133,-0.006807603146720422,-0.014764594453731582,-0.01003811896847491,-0.007751467798621238,-0.007729406372456307,-0.011555060665608864,-0.013991530841128747,-0.01014329656154008,-0.0023033475149376614,-0.014771898965720964,-0.005966318751504074,-0.010697751263411106,-0.0017504027035131044,-0.008978516856419644,-0.006081820035183772,-0.010400457224189051,-0.010519185854943578,-0.006247647938455454,-0.006983441538202195,-0.005070348206001326,-0.0028649520412115906,-0.0035321829813026824,-0.0042245115930111266,-0.00544518851109885,-0.012361170159948448,-0.007214753323733102,-0.002713229249108503,-0.006331879633955049
13,954.0,-0.009879255169786773,-0.0034390665338589078,-0.010131284238214942,-0.007986467681513608,-0.011042633632022139,-0.01030936410561308,-0.009348482707322338,-0.004960505629530695,-0.013390449672677796,-0.006334261680198402,-0.007211153885849686,-0.00821824910978906,-0.005395777534125301,-0.007263870617955061,-0.012645032745092773,-0.0077220208477305095,-0.00514240987667668,-0.0026265578672514363,-0.006861354026636214,0.0002992324457605141,-0.002150119588759213,-0.004970886005381814,-0.008894662301512252,-0.004134916811120858,-0.008947045315502104,-0.006079541051369078,-0.0008695620174940795,-0.0020403320683136422,-0.009696892777033547,-0.0049227779703833584,-0.0024497949690050896,-0.010895304043558911,-0.003315293370035639,0.0024927571458170194,-0.004203338341936251
14,958.0,-0.005440118487175444,-0.004079442400423138,-0.002055498496260922,-0.008396652376963016,-0.005093543390947719,-0.008832383585372122,-0.011563777966522693,-0.004918610920864862,-0.007125864821771225,-0.004880896545067786,-0.005574131366440054,-0.005349083155419844,-0.0073116134805028855,-0.005619367147837445,-0.010230114315055562,-0.0030158852963015894,-0.0012118510494001167,0.00014541497150167125,-0.005633735439726266,-0.004818666054103731,0.004261617938313896,-0.005264111851934799,-0.0017258757912807596,-0.003091581974691889,-0.008040676848595305,-0.0017559437368656122,-0.004237811765584011,0.00032384224959881055,-0.008790412872572768,-0.001845006937661424,-0.002444902464793722,-0.0020508887464722927,0.002730619532779208,-0.00224366770004492,-0.0026349838301399087
15,962.0,-0.003915701066708885,-0.005532103152511453,-0.002499154688873367,-0.0030604040007052215,-0.002336517723788162,-0.005202224957307209,-0.011266334088741866,-0.004529506644892385,-0.005214747427171298,-0.0012453316294817815,-0.007248675682666669,-0.0025821956649589584,-0.006647916029974421,-0.006049299194531213,-0.003994149388144858,-0.007700797335608584,0.0048730568615414855,-0.0031881275134706044,-0.005040960846160488,-0.005929896816603037,-0.0012240273980359373,-0.005555901323316145,0.000712808379758148,-0.004969584672027887,-0.0014752871337330466,-0.0018821656982767189,-0.004957114620050118,-0.0003438014343753365,-0.003340040846109003,0.0010286831466689384,-0.006706611070144909,0.002050549309386765,0.00040409787623398177,-0.002135463647091684,-0.0018387604557159494
16,966.0,-0.00022648656543934836,-0.007156377554973035,-0.0015319309167982536,-0.0021018266292437103,0.0027531705177057794,-0.0033391731301065765,-0.005469342781730706,-0.01023981277451123,-0.0033397917337461796,-0.004527669985573895,-0.0034804149393292466,-0.004269924559527361,-0.0061499427922832636,-0.004478146518364672,7.536633194477059e-05,-0.0053511873245798685,0.0019624291157859896,-0.004201009737949186,0.00027356998853374963,-0.00031351561971165525,-0.005138462940585266,0.002042321091082708,-0.002346233844617492,-0.004305978755905259,-0.0010411070711126402,-0.0018886478548071424,-0.004173646069881081,0.00013773635342308177,-0.002676881122894802,-0.0016929360373611978,-0.0027458758273138824,-0.0030627555758027426,-0.002437268146855529,-0.004800432873525065,-0.0037066674748379522
17,970.0,-0.0012345738273473303,-0.0046338637562205465,-0.004923133475664147,-0.002181732742390262,-0.00021618497599294067,-0.00614048133806398,-0.0020657103349406717,-0.004990922337056332,-0.0008764908456585913,-0.005827233794428523,-0.005761740360820179,-0.005305057785533487,-0.007272650945933614,-0.0073241039323710105,0.004753671594195078,-0.001290103538580531,-0.0023206163747340985,-0.003279490206070817,0.0020625893782100137,-0.001962507804386522,-0.006988195170790544,-0.00011019053796152692,-0.002938979524182728,-0.0032182945346773783,-0.0012329587510922526,-0.0024907680226699805,-0.00635024716142708,-0.0019351417684280454,6.500509739879646e-05,-0.0017150718024149985,-0.0013123720856610117,-0.003407795033349944,0.00010330703173359922,-0.0037822310726414793,-0.000696316383613681
18,975.0,-0.002477733419298055,-0.003435226636707714,-0.005407041333842951,-0.00337706895065137,-0.006651024176932904,-0.0031727729592066576,0.0025323002407784297,0.0002424728007896484,-0.002208446967620394,-0.005966114101430655,-0.006726586639693325,-0.006133754949083933,-0.004936499969757934,-0.0014696929901436592,0.0015776330850909162,-0.003504741540904675,-0.003532467421560419,-0.004121605512036999,-0.0018829030953732215,-0.002441946272052592,-0.007036624973779489,-0.0019959466761382294,-0.0077128525898157736,-0.0027521149533564285,-0.0029272463828544162,-0.004368792339874641,0.0006684376093058116,-0.002141206857101682,-0.002559979695340026,-0.0013763766129644616,-0.001083099213319897,-0.0042580890275306016,-0.002378259713819864,0.0022060756824092867,-0.001721500310785613
19,978.0,-0.0015859980773759732,-0.002437740795791338,-0.0031153602861029323,-0.006942065230232315,-0.008372793675673678,-0.0038426696908744925,-0.0013669761190534136,-0.001023263905243199,-0.0031021576706135854,-0.0032837730763142815,-0.0037326150363612793,-0.0062185843310001996,-0.005468098411583118,-0.0026663282745414546,-0.0010292963942434487,-0.0020183801081765634,-0.005549527222374518,0.0005218675345499725,-0.00422262767368927,-0.002978041317113289,-0.0016184135288901972,0.0005601865331382469,-0.0016925364018104067,-0.0006995759262762456,-0.004045978979825327,-8.570849210424092e-05,0.0008003637156832849,-0.002675789324675092,-0.002883389025085488,-0.0031200629395557455,-0.0038169968406680057,0.0007927591353596865,-0.0004952312463725622,-0.0003197014785159012,-0.0015085450960861614
20,982.0,-0.0027616557936743953,-0.0008946948780214723,-0.0011516119001934203,-0.004212531720079333,-0.00740040611121622,-0.0026463641609496343,-0.005795552991198928,-0.003839965660441951,-0.0016267027152238574,-0.0037377165429315347,-0.0037200184335118313,-0.0070896961867956765,-0.0019259768770357177,-0.001641291033030789,-0.00749828444540534,-0.003728423077665527,-0.004057872069574807,-0.003717409301433739,-0.005471637491426061,-0.002753557464452693,-0.0005235322541415517,-0.004019389686550518,-0.0006361073349265131,-0.004395495044803326,-0.0027585214789534514,0.0004695961099679222,-0.0005295018061598606,-0.00397385552522769,-0.00023541900978427496,-0.002599602539305055,-0.005465095939454082,0.0028590923464378182,-0.0035797323125666856,-0.002260431705022636,-0.00018633581318374293
21,986.0,-0.002779715508266385,-0.004005007560519556,-0.001299299987259717,-0.0025839268270397703,-0.0032804364819840905,-0.0004926132398531367,-0.00579296401707456,-0.007292548743152119,-0.001992337733233982,-0.003565263936128736,-0.00018948508936855626,-0.0044868300665454495,-0.002860544012518939,-0.005551102718827186,-0.01120321885355501,-0.00374869272632979,-0.002989485941294339,-0.004956067397366757,-0.006411187599975825,-0.0028873431703735817,-0.0017739201789301491,-0.0010099773377448148,-0.0003875959452451089,-0.005210338525962513,-0.0026354468144796587,-0.00023929955228855267,-0.0012207658632569054,-0.0022650976484532184,0.0003620173319280476,-0.0036529409687502843,-0.0025375226255786257,8.553855736279418e-05,-0.006400132588992154,-0.006105316140390173,-0.0011138029477661415
22,990.0,-0.005331168082896761,-0.003556921680738894,-0.004149768814111605,-0.0007668027045426154,-0.002458103237446645,-0.002290365172450627,-0.0073155659965794435,-0.006919226721642921,-0.00502389398285597,-0.005274295077747887,-0.0027554401663700432,-0.004362002017854421,-0.0032141423745565088,-0.006306830100004776,-0.007582971702423114,-0.0006865449313633524,-0.004695150853920476,-0.0023830834591275136,-0.006382903646165123,-0.0038086077525245807,-0.0011314590502957951,-0.003496959314753121,0.00031519016090072647,-0.0010694948466211875,-0.002667220992377714,-0.0019358235355434556,-0.0028962634123616817,-0.0021953304120772735,0.0002952165139763507,-0.002856953289501626,-0.0008619242815576094,-0.0020469852019720392,-0.0019604664769780553,-0.006250773540884085,0.0008211580064936872
23,994.0,-0.0048400030988478455,-0.005302891129805444,-0.0021268268132699697,-0.0014871414827369227,-0.004667400995800867,-0.0026944798710014494,-0.002637585016916265,-0.0032617612934858625,-0.002812577036868319,-0.006408292910613436,-0.006667087788248845,-0.003715849090742977,-0.005193225723010885,-0.008360920141610158,-0.007208803157530363,-0.0024726587059221775,-0.005909852197312201,-0.003368461208421977,-0.005227302174984535,-0.006007263997899797,-0.002141537092874071,-0.007753556190424736,-0.003738511222384807,0.0001722881979968206,-0.0021493823435165507,-0.005983028964189533,-0.0008621928466546435,-0.0033608748248211617,0.0004934641000794018,-0.001598094182839742,0.00020531646983578512,-0.0067473628856347685,-0.0009355119443339817,-0.0032410414908443756,-0.001105884519015833
24,997.0,-0.005518574612354481,-0.0054807076774984875,-0.006122988177277795,-0.0030725378868894865,-0.00550841689541261,-0.005735507432473311,-0.004775498846296903,-0.0016726318818422697,-0.0060596685288065635,-0.00498333510667733,-0.006622061629494663,-0.0018466497516932401,-0.0047043259504055725,-0.007267350765639356,-0.0064551398174922895,-0.0032488670262256786,-0.00438019309631266,-0.0015904762136403358,-0.003589447434763979,-0.004397788591143839,-0.0034763195596753545,-0.0044749259866960715,-0.0012061495116869555,0.00033170077072258773,-0.0028015573949602543,-0.002785886122489427,-0.001348917521487957,-0.003158226172137912,-0.001403535443072185,-0.004072440690137099,0.00046917428316623443,-0.006274524747671694,-0.000678343377563981,-0.0011099805112326807,-0.0036630318751504115
25,1002.0,-0.006304024101005987,-0.00292658861379322,-0.006621102500054713,-0.004002112297201136,-0.004710993849919514,-0.004672665724658116,-0.004352058432842649,-0.0036304921145389837,-0.00470073461997291,-0.0058028436664723584,-0.0053465884516442136,-0.005297809701401313,-0.00515906678609071,-0.0039703127133836075,-0.0041036036743481615,-0.006850187477720611,-0.006082057616949992,-0.0052528765647058325,-0.003081049338341939,-0.002890199808767119,-0.0029697479509383454,-0.0022005276174518707,-0.0021785142285760625,0.0001620694461066895,-0.0034147185800893886,-0.0032221711598673483,-0.0033535114115586548,-0.00423458360004273,-0.004274354421713567,-0.002364567513830928,-1.2990444790187642e-05,-0.002491310485764997,0.0008333884665722141,-0.0013086086044503471,-0.005134511979080214
26,1006.0,-0.00569236234642495,-0.004675511818218094,-0.007355103406030159,-0.006906255459338574,-0.004553525778476147,-0.00687338673955653,-0.0039640006074153624,-0.004964235980866427,-0.004122434340587574,-0.00394575005115416,-0.005845360371038141,-0.0034468647870249908,-0.006510479685688299,-0.002333572644689042,-0.003917717804090541,-0.006368008300485301,-0.0037471897568150934,-0.0074800216095735,-0.0035088738236153418,-0.002522884239759198,-0.005131719554270379,-0.0021605142954947013,-0.0050894722976129415,-0.004631139524079783,-0.002985163872169955,-0.0031157557855669422,-0.0035605671045977013,-0.002695928319840223,-0.004171100471905117,-0.0018822598090502336,-0.0010662285065689658,-0.002940727354152761,-0.00021980219107073286,-0.0013668592971226277,-0.004947839212522035
27,1010.0,-0.006674396248438042,-0.0041305424991281365,-0.0067829970568667,-0.007019603754135781,-0.0028326459296093196,-0.004391990739489604,-0.003173789455938583,-0.005543014249809876,-0.006855800021362501,-0.003119354868266803,-0.006038865654393544,-0.001933626722672418,-0.00447402000095231,-0.00013197789368429071,-0.002319312374929709,-0.004579986799011156,-0.003463585258852892,-0.004822371722756077,-0.003044208891685749,-0.00318014819647828,-0.005295604356403541,-0.0020845915813775717,-0.006361073364707891,-0.006039283893326552,-0.003105624200354418,-0.0025345225625206785,-0.004766594626175753,-0.0017544302456814933,-0.005707878406255358,-0.0009476986499164186,-0.003935091764760394,-0.0012387816097279144,-0.001616560582603988,-0.003740405722573336,-0.003354550073803547
