,Wavelength (nm),intensity,reference,reflectance,absorption
0,1000.2892109654294,165,510560,0.00032317455343152616,3.490562842635529
1,1004.1040693206887,89,516764,0.00017222561943169417,3.763902244576785
2,1006.6449008910107,140,520400,0.00026902382782475017,3.5702092522113107
3,1010.4525372467173,176,525008,0.00033523298692591353,3.474653253362063
4,1012.9885541506707,177,527424,0.0003355933745904623,3.4741866217623047
5,1016.7889685068244,176,530108,0.0003320078172749704,3.478851690514595
6,1019.3201707444091,27,531408,5.080841839038931e-05,4.294064323983964
7,1021.8494471154465,224,532672,0.00042052144659377626,3.376211850282673
8,1025.6397506722262,221,534620,0.00041337772623545695,3.383652927886862
9,1028.1642123768952,175,536176,0.00032638536599922415,3.4862693217572134
10,1031.947293934122,100,537276,0.00018612407775519472,3.730197441163594
11,1034.4669409724222,40,537588,7.440642276241285e-05,4.128389574536356
12,1038.242800530096,169,537616,0.0003143507633701378,3.5025854806707653
13,1040.7576329020278,109,537464,0.0002028042808448566,3.6929228820424624
14,1044.526270460149,167,537080,0.0003109406419900201,3.507322509097288
15,1047.036288165712,279,536172,0.000520355408339115,3.2836999272180893
16,1050.7977037242804,144,534028,0.00026964878246084475,3.5692015363316147
17,1053.3029067634748,4,533108,7.503170089362756e-06,5.124755208416635
18,1055.8061839361221,125,532376,0.00023479645964506288,3.6293084558409694
19,1059.5574886953164,104,531420,0.0001957020812163637,3.7084045557626615
20,1062.0559512015948,239,530992,0.0004501009431403863,3.3466900770410004
21,1065.8000339612363,255,530720,0.0004804793488091649,3.318325273741452
22,1068.2936818011462,135,530780,0.00025434266551113455,3.5945807816181157
23,1072.030542561235,155,531160,0.00029181414263122226,3.5348936640605904
24,1074.5193757347763,158,530976,0.0002975652383535226,3.5264178045543115
25,1078.2490144953122,168,531516,0.00031607703248820354,3.500207060712234
26,1080.733033002485,216,532264,0.000405813656381044,3.3916733422431946
27,1084.4554497634676,171,533968,0.00032024390974740057,3.4945191207190995
28,1086.9346536042722,271,535252,0.0005063035728965048,3.295589007861507
29,1090.649848365702,167,536716,0.00031115152147504453,3.507028071052319
30,1093.1242375401378,199,538232,0.0003697290387788166,3.432116438293177
31,1095.596700848026,182,539956,0.0003370645015519783,3.4722869834383396
32,1099.3017848100822,169,542956,0.00031125910755199317,3.5068779320995613
33,1101.7694334516018,156,545076,0.00028619862184355943,3.543332461866174
34,1105.4672954141051,128,547836,0.00023364656576055609,3.6314405980430537
35,1107.9301293892563,177,549660,0.0003220172470254339,3.4921208671632242
36,1111.6207693522065,224,552512,0.0004054210587281362,3.392093696560882
37,1114.0787886609892,198,554496,0.00035708102493074793,3.44723322733962
38,1117.7622066243866,133,557392,0.0002386112466630307,3.622309090218976
39,1120.2154112668006,333,558920,0.0005957918843483862,3.224905416875789
40,1123.8916072306451,84,561472,0.00014960674797674683,3.8250488172805683
41,1126.339997206691,121,563324,0.0002147964581661708,3.667972884106419
42,1128.7864613161887,99,565216,0.00017515427730283644,3.7565792526578075
43,1132.4525464806593,67,568416,0.00011787141811630918,3.9285914914207423
44,1134.8941959237889,174,570532,0.00030497851128420494,3.515730759864577
45,1138.5530590887065,106,573236,0.0001849151134960121,3.7330275916008038
46,1140.9898938654674,216,575260,0.00037548239057121996,3.4254104257891784
47,1144.6415350308325,97,578484,0.0001676796592472739,3.775519617253494
48,1147.073555141225,194,580648,0.000334109477686998,3.4761112045510845
49,1150.717974307037,68,583640,0.0001165101775066822,3.933636136080585
50,1153.1451797510606,162,585964,0.0002764674962967008,3.558355920448818
51,1156.7823769173199,271,589744,0.0004595214194633604,3.3376942402344834
52,1159.204767694975,181,592428,0.00030552235883516646,3.5149570015804645
53,1161.6252326060828,145,595348,0.00024355502999926092,3.6134028967702436
54,1165.2523189729682,180,600000,0.0003,3.5228787452803374
55,1167.6679692177072,123,603316,0.00020387326044726147,3.6906397315623525
56,1171.2878335850396,143,608376,0.00023505200731126804,3.628836035645757
57,1173.6986691634104,160,611844,0.0002615045665234929,3.5825207228630993
58,1177.3113115311899,312,617532,0.0005052369755737355,3.2965048732789906
59,1179.717332443192,139,621280,0.00022373165078547514,3.6502725729478773
60,1183.3227528114185,128,628292,0.00020372692951684885,3.690951560260695
61,1185.723959057052,106,632688,0.000167539134612953,3.7758837321417387
62,1189.322157425726,64,639664,0.00010005252757697791,3.9997719355248362
63,1191.7185490049908,117,644816,0.00018144711049353614,3.741249943455183
64,1195.3095253741117,198,652792,0.00030331254059486024,3.5181096332153636
65,1197.7011022870083,193,658476,0.00029310103936969607,3.532982641501096
66,1200.090753333357,142,664176,0.00021379875213798751,3.66999483393158
