,Wavelength (nm),S1_1,S1_2,S1_3,S1_4,S1_5,S2_1,S2_2,S2_3,S2_4,S2_5,S3_1,S3_2,S3_3,S3_4,S3_5,S4_1,S4_2,S4_3,S4_4,S4_5,S5_1,S5_2,S5_3,S5_4,S5_5,S6_1,S6_2,S6_3,S6_4,S6_5,S7_1,S7_2,S7_3,S7_4,S7_5
20,982.185155,-0.7044693715686319,-0.7139321026104353,-0.6687417503583274,-0.735179874525248,-0.7319142314736711,-0.657721169215049,-0.6115134695452836,-0.6070376122480621,-0.6578852361097556,-0.6497021405718512,-0.6774567936289426,-0.639463117627172,-0.6549432077968879,-0.613490109913313,-0.6030892744094074,-0.7447646015588009,-0.6945909603035858,-0.7301646660567269,-0.705668248018255,-0.7327237630680955,-0.774863572965105,-0.7898859885015532,-0.8075636328346478,-0.7978240244264697,-0.7601865926799697,-0.7921303224444761,-0.7432158070858681,-0.746592907302447,-0.7859421545798527,-0.737666875808621,-0.8325147165060128,-0.8589911097802742,-0.8686299237408995,-0.7945925759003087,-0.8484796151085728
21,985.97615,-0.6949564754307559,-0.6978423291878226,-0.7178207338286808,-0.757728498845291,-0.7552576069022605,-0.7103995143590297,-0.6902751549543307,-0.6687914446576557,-0.6986524256675497,-0.6380406730314071,-0.6137075280895191,-0.6907371333926686,-0.6460262019881965,-0.6498316572690017,-0.6104460378306849,-0.768779930165589,-0.7112393240663304,-0.7025009445793429,-0.738211074190083,-0.7394016158619304,-0.7667732709079148,-0.715749416479647,-0.7461978826635466,-0.7730731243432931,-0.7945189416896044,-0.7585500375911499,-0.7846407650537439,-0.7733363900459167,-0.7609716817007324,-0.7985831744775956,-0.8824688475722847,-0.8132410236413584,-0.8542695726249431,-0.8322054988446055,-0.8604192837796988
22,989.762654,-0.7233686319731413,-0.7105465939373471,-0.7160038454996471,-0.7325237132718418,-0.7642907788351385,-0.6617493823418181,-0.714629023622745,-0.6959167514373163,-0.6652893427471667,-0.6890233604716093,-0.6665958847825494,-0.7491870081587056,-0.6414743815812025,-0.6652877360814096,-0.6753531783956239,-0.7819735366224043,-0.7506269163830663,-0.7721295186572872,-0.7489786494784912,-0.7420561085929971,-0.7804132502349532,-0.7868723715293755,-0.7635141180459396,-0.822392290341563,-0.8197329813468855,-0.7804541775652678,-0.8035515516648369,-0.7777447332045175,-0.7780582109214559,-0.7804453325644507,-0.8659376418841682,-0.7931421100421345,-0.8772947467610019,-0.8542850806884161,-0.830275547907696
23,993.544666,-0.739737254952824,-0.7733334344474131,-0.7215120069528571,-0.7619484606634735,-0.7656618852892374,-0.697369023830174,-0.7239950364470364,-0.7175233459868362,-0.6963888207768959,-0.6957125387930869,-0.6812992436426708,-0.6900383215423247,-0.7047747542114997,-0.7055713116133452,-0.7070876276404305,-0.750332970576038,-0.7356489261464073,-0.7873598980665686,-0.7969894761718308,-0.782863153643413,-0.7828982988550713,-0.7981056686558263,-0.8007213755311878,-0.8350337510192716,-0.8009337934276372,-0.8037505001822637,-0.7892497455424159,-0.774684742232303,-0.7672788366274508,-0.8002543171981968,-0.8568854630359165,-0.8643917036903027,-0.9038738778749813,-0.88212798604092,-0.8528784404084613
24,997.322187,-0.7856453184186785,-0.7452853558134154,-0.747511908927195,-0.7479662438490053,-0.7744646191626042,-0.7087303652733524,-0.7367699202873289,-0.7170885383565826,-0.7566140917839107,-0.7233276966302579,-0.6971897008810178,-0.7245512829271961,-0.6880087095688807,-0.7081403906622448,-0.7020796480400108,-0.7673252979930321,-0.7735968595124852,-0.7340303389269287,-0.800277003446851,-0.7849811983661106,-0.7887814331282571,-0.8166418047942203,-0.7741788210671278,-0.7876203328618624,-0.8087941355085855,-0.807136512238307,-0.7971757953221755,-0.7885664820994062,-0.777053531375606,-0.792332121790489,-0.8620506454634488,-0.8731816813240844,-0.8819129200613309,-0.8910624533066808,-0.8362977492111148
25,1002.351895,-0.7578428154377286,-0.7834899604666788,-0.743383662660593,-0.7788972991375915,-0.8408423022051011,-0.7392535382201082,-0.7304439498117328,-0.7215704016222726,-0.7076287898891106,-0.7453796878300643,-0.7279293009908469,-0.7752412171461365,-0.7236456269694252,-0.7908293721956524,-0.7371251581776564,-0.8241393392803867,-0.8145625395251358,-0.7869881987521257,-0.8141104749580307,-0.834639635554615,-0.8041919103539746,-0.8514897407344035,-0.8134919997897954,-0.7871121334376324,-0.8417435018658074,-0.861438631203208,-0.8045780973191328,-0.8332158024268641,-0.7518877041403489,-0.8236852764314084,-0.8804237499613845,-0.9042993890913867,-0.8701342789126993,-0.8767791481270281,-0.878891731690838
26,1006.118936,-0.8215228553643062,-0.8119397096212126,-0.8240167067313799,-0.7837381817682587,-0.8337102442631973,-0.7522283904461077,-0.8041761533938937,-0.7263867322958497,-0.7773879632680925,-0.7609989192107175,-0.7719248329908572,-0.7424596403456992,-0.7234278861299114,-0.7638384404875778,-0.7857356709106524,-0.8081847112476365,-0.7962622594023403,-0.8032128738275416,-0.8101488198990879,-0.8016018375219578,-0.8372994271140135,-0.8471128208462396,-0.7805601597601332,-0.8399092892454723,-0.8537527919039969,-0.8057303378100746,-0.8220922231760831,-0.8098327207282253,-0.8130196637287397,-0.8478434274760945,-0.8450540489728521,-0.8950807928933172,-0.9073424347776465,-0.8785226192797735,-0.888429065711577
27,1009.881486,-0.8442640834956004,-0.7968598506502343,-0.8118849523824532,-0.8218098264004166,-0.8275575480742204,-0.7663939023532234,-0.7748375094037198,-0.7834022764270384,-0.7773210586900441,-0.7896063051655732,-0.747797579110615,-0.7840024403444725,-0.787288163776103,-0.7548518643813058,-0.7449785807328603,-0.8629789448049445,-0.8424697745686719,-0.8548140311550235,-0.8519078039935839,-0.8306995174241801,-0.8163313331659879,-0.8256188754573738,-0.8398517761841936,-0.8057408185820438,-0.8447907517779043,-0.8670493371307844,-0.8419387724924524,-0.8463150788490181,-0.8323318372211699,-0.8184341124850804,-0.865636121082561,-0.9018397779455501,-0.874969237019443,-0.913819686202311,-0.9265587641815916
28,1013.639544,-0.8530177884060279,-0.8294295917154085,-0.8561457319929012,-0.8606748698485281,-0.8695664063232996,-0.828686546230706,-0.7915800955741117,-0.7826107035617047,-0.8018527373079726,-0.7778667972113789,-0.800810893527668,-0.787131448629592,-0.78266376308927,-0.7714624685962552,-0.7742607755039074,-0.871614086109546,-0.8324383048291464,-0.8454286234653505,-0.8495437394362658,-0.8359622573683524,-0.8824034565417773,-0.8715486304222317,-0.8598699482485552,-0.868273169610281,-0.8652620204181511,-0.8648596227226403,-0.8476650815844382,-0.8343894975942886,-0.8178616609844281,-0.8315235650916375,-0.8901576280132691,-0.9315397473848241,-0.8837654447707078,-0.8990955788821544,-0.9085838024650839
29,1017.393111,-0.8717560082471396,-0.854987313122083,-0.8590895510576638,-0.8767958139059979,-0.8779428297865695,-0.7863457977573538,-0.7983978376061137,-0.801140197958662,-0.8285811162385065,-0.7975441301070615,-0.8308007472933552,-0.790469057467053,-0.7809425735959646,-0.7895812366253367,-0.7879189016868691,-0.8813981088752739,-0.863760115588988,-0.859562489897027,-0.853551567631094,-0.8792388130779833,-0.8845153508962554,-0.8797683105765048,-0.8974109743827534,-0.890252794708205,-0.8963205291376093,-0.8811110814131154,-0.8843902761146224,-0.8550199846740855,-0.8603512334442902,-0.8502557464660851,-0.9343173158486553,-0.9101351956974608,-0.9133270092820553,-0.9391559405767188,-0.9339817818751545
