,Wavelength (nm),intensity,reference,reflectance,absorption
0,1000.2892109654294,155,510560,0.0003035882168599185,3.517715088679144
1,1004.1040693206887,151,516764,0.0002922030172380429,3.534315303928528
2,1006.6449008910107,135,520400,0.00025941583397386624,3.5860035193945428
3,1010.4525372467173,134,525008,0.0002552342059549569,3.5930611228114047
4,1012.9885541506707,68,527424,0.00012892852809125106,3.8896509754178754
5,1016.7889685068244,137,530108,0.00025843790321972127,3.587643791172338
6,1019.3201707444091,186,531408,0.00035001354891157075,3.4559151439250346
7,1021.8494471154465,125,532672,0.0002346659858224198,3.6295498556087793
8,1025.6397506722262,101,534620,0.00018891923235195092,3.7237238277893305
9,1028.1642123768952,52,536176,9.69830801826266e-05,4.013304026808709
10,1031.947293934122,65,537276,0.00012098065054087658,3.9172840845207384
11,1034.4669409724222,175,537588,0.0003255280995855562,3.4874115171780233
12,1038.242800530096,97,537616,0.0001804261777923276,3.743700451018194
13,1040.7576329020278,92,537464,0.00017117425539198904,3.766561552637531
14,1044.526270460149,165,537080,0.00030721680196618754,3.512555036030965
15,1047.036288165712,209,536172,0.0003898002879672941,3.409157844380633
16,1050.7977037242804,130,534028,0.00024343292861048484,3.6136206761200276
17,1053.3029067634748,215,533108,0.0004032953923032481,3.3943767398289917
18,1055.8061839361221,24,532376,4.508092025185207e-05,4.34600722713742
19,1059.5574886953164,-40,531420,,
20,1062.0559512015948,89,530992,0.0001676108114623196,3.7756979713442256
21,1065.8000339612363,167,530720,0.00031466686765149233,3.5021489830278236
22,1068.2936818011462,38,530780,7.159275029202307e-05,4.145130953496311
23,1072.030542561235,5,531160,9.413359439716846e-06,5.026255357894863
24,1074.5193757347763,230,530976,0.0004331645874766468,3.363347055491141
25,1078.2490144953122,-25,531516,,
26,1080.733033002485,63,532264,0.00011836231644447116,3.9267865439405436
27,1084.4554497634676,57,533968,0.0001067479699158002,3.971640375438762
28,1086.9346536042722,132,535252,0.0002466128104145337,3.607984367530063
29,1090.649848365702,105,536716,0.0001956341901489801,3.708555243129964
30,1093.1242375401378,133,538232,0.0002471053374752895,3.6071178737357976
31,1095.596700848026,121,539956,0.00022409233344939218,3.6495730011069645
32,1099.3017848100822,222,542956,0.0004088729105120857,3.388411662262596
33,1101.7694334516018,64,545076,0.00011741481921787054,3.930277086236748
34,1105.4672954141051,61,547836,0.000111347191495265,3.9533207326801554
35,1107.9301293892563,222,549660,0.00040388603864206964,3.393741159074392
36,1111.6207693522065,145,552512,0.00026243773890883816,3.58097371266007
37,1114.0787886609892,-16,554496,,
38,1117.7622066243866,170,557392,0.00030499181904297153,3.515711809807788
39,1120.2154112668006,25,558920,4.4729120446575536e-05,4.349409641710071
40,1123.8916072306451,22,561472,3.91827197081956e-05,4.406905422520244
41,1126.339997206691,111,563324,0.00019704468476400793,3.7054352756362117
42,1128.7864613161887,149,565216,0.0002636160335163902,3.579028178843083
43,1132.4525464806593,113,568416,0.0001987980633901931,3.7015878506381488
44,1134.8941959237889,138,570532,0.00024187950894954182,3.6164009217459405
45,1138.5530590887065,135,573236,0.00023550509737699655,3.627999688370568
46,1140.9898938654674,49,575260,8.517887563884156e-05,4.069668096911595
47,1144.6415350308325,170,578484,0.00029387156775295426,3.531842430141465
48,1147.073555141225,140,580648,0.00024110993235144183,3.6177848988030723
49,1150.717974307037,16,583640,2.7414159413336988e-05,4.5620250661308965
50,1153.1451797510606,-31,585964,,
51,1156.7823769173199,262,589744,0.0004442605605143927,3.3523622397891435
52,1159.204767694975,269,592428,0.00045406361616939106,3.342883296447241
53,1161.6252326060828,155,595348,0.00026035192861989965,3.584439200834927
54,1165.2523189729682,50,600000,8.333333333333333e-05,4.079181246047625
55,1167.6679692177072,130,603316,0.00021547580372474788,3.666601490694914
56,1171.2878335850396,-1,608376,,
57,1173.6986691634104,157,611844,0.0002566013559011774,3.5907410531097903
58,1177.3113115311899,84,617532,0.00013602533957754416,3.8663801812355514
59,1179.717332443192,21,621280,3.380118465104301e-05,4.471068078468053
60,1183.3227528114185,101,628292,0.00016075328032188856,3.7938401561259205
61,1185.723959057052,-13,632688,,
62,1189.322157425726,-58,639664,,
63,1191.7185490049908,6,644816,9.304980025309546e-06,5.031284554817701
64,1195.3095253741117,162,652792,0.0002481648059412493,3.605259808934264
65,1197.7011022870083,117,658476,0.00017768301350390902,3.750354088762708
66,1200.090753333357,90,664176,0.00013550625135506252,3.8680406688753117
